ID1;HHID;NRO_ORDEN_ID;QH30M;QH31M;QH32M_M;QH32M_Y;QH33M
2022;      331505501;1;2;56;6;2021; 
2022;      331811401;1;1;76;3;2019; 
2022;      331901901;1;1;82;8;2021; 
2022;      331902301;1;1;85;10;2021; 
2022;      332206301;1;2;80;8;2020; 
2022;      332310301;1;2;76;5;2021; 
2022;      332607301;1;1;60;5;2021; 
2022;      332703801;1;2;38;11;2019;4
2022;      332709201;1;1;87;5;2021; 
2022;      333006701;1;1;30;1;2022; 
2022;      333109401;1;2;93;9;2020; 
2022;      333208801;1;2;20;10;2021;4
2022;      333402101;1;1;84;8;2019; 
2022;      333410201;1;2;37;9;2019;4
2022;      333600401;1;2;85;2;2021; 
2022;      333805701;1;1;41;4;2021; 
2022;      333902901;1;1;76;1;2019; 
2022;      333908701;1;1;41;11;2020; 
2022;      334006901;1;1;73;1;2020; 
2022;      334011401;1;1;72;4;2022; 
2022;      334102701;1;2;65;1;2021; 
2022;      334103401;1;1;30;6;2021; 
2022;      334203401;1;1;93;7;2021; 
2022;      334506001;1;2;25;3;2021;4
2022;      334602901;1;1;90;6;2018; 
2022;      334803201;1;2;93;5;2019; 
2022;      334900501;1;2;60;9;2020; 
2022;      335005401;1;1;47;3;2018; 
2022;      335208201;1;1;82;3;2021; 
2022;      335301801;1;1;80;1;2020; 
2022;      335411601;1;1;89;12;2021; 
2022;      336004301;1;1;16;3;2020; 
2022;      336200201;1;2;82;5;2017; 
2022;      336207601;1;1;63;1;2021; 
2022;      336307601;1;2;58;8;2021; 
2022;      336307701;1;1;60;5;2018; 
2022;      336401101;1;2;35;6;2020;4
2022;      336407101;1;2;0;11;2018; 
2022;      336503501;1;1;75;5;2022; 
2022;      336807001;1;2;75;6;2020; 
2022;      336920001;1;2;77;1;2018; 
2022;      337003201;1;1;60;10;2017; 
2022;      337008701;1;1;98;11;2018; 
2022;      337114501;1;1;67;3;2021; 
2022;      337304001;1;2;85;10;2021; 
2022;      337306701;1;2;56;11;2017; 
2022;      337405401;1;1;67;10;2020; 
2022;      337412301;1;2;57;6;2020; 
2022;      337416801;1;1;64;1;2020; 
2022;      337509701;1;1;65;8;2020; 
2022;      337703901;1;2;15;12;2017;4
2022;      337811001;1;2;69;6;2019; 
2022;      337901201;1;2;36;9;2017;1
2022;      338008301;1;1;64;12;2019; 
2022;      338118801;1;1;47;5;2021; 
2022;      338210101;1;1;67;1;2021; 
2022;      338507301;1;2;91;4;2019; 
2022;      338514001;1;1;67;1;2021; 
2022;      338710001;1;2;67;1;2020; 
2022;      338802801;1;1;68;3;2022; 
2022;      338808301;1;2;55;5;2021; 
2022;      338808301;2;1;76;10;2021; 
2022;      338900801;1;1;74;10;2021; 
2022;      338910601;1;1;37;5;2017; 
2022;      338910601;2;1;83;10;2019; 
2022;      339000701;1;1;74;12;2019; 
2022;      339003101;1;2;60;6;2020; 
2022;      339010201;1;1;14;5;2019; 
2022;      339010401;1;1;77;7;2021; 
2022;      339111601;1;1;87;1;2021; 
2022;      339215901;1;1;72;8;2018; 
2022;      339309001;1;1;82;5;2021; 
2022;      339400101;1;2;81;12;2021; 
2022;      339703201;1;1;9;6;2020; 
2022;      339809301;1;2;3;11;2017; 
2022;      339903301;1;2;76;1;2022; 
2022;      340307001;1;1;76;7;2021; 
2022;      340308001;1;1;49;6;2021; 
2022;      340402401;1;1;81;11;2021; 
2022;      340601301;1;2;47;8;2021;4
2022;      340604901;1;2;72;6;2018; 
2022;      340604901;2;1;90;3;2020; 
2022;      340606001;1;2;52;2;2019; 
2022;      340606101;1;1;67;2;2018; 
2022;      340802701;1;2;62;4;2021; 
2022;      340802801;1;1;13;6;2017; 
2022;      340803001;1;2;59;10;2021; 
2022;      341213001;1;2;89;11;2019; 
2022;      341413901;1;1;79;11;2021; 
2022;      341700801;1;1;16;3;2020; 
2022;      341901801;1;2;75;8;2020; 
2022;      342300601;1;2;90;7;2019; 
2022;      342401201;1;2;85;9;2021; 
2022;      342603701;1;1;57;3;2019; 
2022;      342702901;1;2;62;7;2021; 
2022;      342804401;1;1;53;9;2020; 
2022;      342804401;2;1;47;2;2021; 
2022;      342804901;1;1;55;11;2021; 
2022;      343001301;1;1;27;9;2019; 
2022;      343100501;1;1;70;8;2020; 
2022;      343100501;2;2;65;8;2020; 
2022;      343213101;1;2;88;12;2021; 
2022;      343511001;1;2;42;2;2018;4
2022;      343711501;1;2;87;3;2020; 
2022;      344002501;1;2;80;3;2017; 
2022;      344002601;1;1;31;7;2019; 
2022;      344103401;1;2;87;11;2021; 
2022;      344106301;1;1;90;10;2018; 
2022;      344203101;1;1;2;12;2018; 
2022;      344400101;1;2;88;3;2022; 
2022;      344400201;1;1;45;11;2019; 
2022;      344506601;1;2;84;3;2018; 
2022;      344506601;2;2;57;9;2021; 
2022;      344506901;1;2;66;11;2019; 
2022;      344506901;2;1;78;6;2020; 
2022;      344804201;1;1;55;9;2018; 
2022;      344807001;1;2;87;2;2021; 
2022;      345002101;1;2;69;11;2018; 
2022;      345100601;1;1;38;10;2021; 
2022;      345100801;1;2;74;2;2021; 
2022;      345103501;1;1;79;5;2020; 
2022;      345111701;1;2;51;2;2021; 
2022;      345304602;1;1;27;10;2020; 
2022;      345408601;1;2;59;6;2020; 
2022;      345504501;1;1;78;4;2022; 
2022;      345602901;1;1;71;7;2020; 
2022;      345910001;1;1;78;6;2020; 
2022;      346302101;1;2;67;12;2017; 
2022;      346303501;1;1;63;2;2021; 
2022;      346405101;1;2;42;6;2017;4
2022;      346505501;1;1;65;5;2021; 
2022;      346505501;2;2;63;5;2021; 
2022;      346604301;1;1;89;3;2022; 
2022;      346800501;1;1;37;3;2018; 
2022;      346801401;1;2;77;3;2021; 
2022;      347000601;1;2;89;11;2021; 
2022;      347004101;1;1;69;3;2021; 
2022;      347111701;1;2;83;11;2017; 
2022;      347310301;1;2;75;12;2020; 
2022;      347505001;1;1;76;6;2019; 
2022;      347603801;1;2;73;8;2020; 
2022;      347611601;1;1;82;9;2018; 
2022;      347705501;1;1;4;10;2017; 
2022;      347907601;1;1;71;6;2022; 
2022;      348212601;1;1;74;7;2019; 
2022;      348302501;1;2;62;3;2021; 
2022;      348308301;1;2;52;11;2019; 
2022;      348402401;1;1;90;2;2021; 
2022;      348402401;2;2;90;7;2021; 
2022;      348911401;1;1;80;3;2019; 
2022;      349003701;1;2;78;6;2021; 
2022;      349100101;1;1;75;12;2018; 
2022;      349100101;2;2;65;8;2021; 
2022;      349302901;1;1;98;3;2019; 
2022;      349302901;2;1;67;5;2022; 
2022;      349407201;1;2;83;6;2017; 
2022;      349602201;1;1;48;1;2021; 
2022;      349611101;1;1;58;3;2021; 
2022;      349901301;1;2;70;2;2021; 
2022;      349901301;2;1;79;2;2021; 
2022;      349903501;1;2;95;5;2019; 
2022;      350002001;1;2;83;7;2020; 
2022;      350008901;1;1;42;12;2020; 
2022;      350307801;1;1;74;2;2019; 
2022;      350507701;1;1;57;3;2018; 
2022;      350600601;1;2;83;8;2018; 
2022;      350704101;1;1;28;9;2020; 
2022;      350812201;1;1;56;9;2020; 
2022;      350912801;1;1;65;3;2021; 
2022;      351000701;1;2;81;4;2017; 
2022;      351005401;1;1;80;5;2020; 
2022;      351203501;1;1;83;5;2021; 
2022;      351300701;1;1;73;7;2020; 
2022;      351403701;1;2;57;9;2017; 
2022;      351403701;2;1;62;10;2018; 
2022;      351601301;1;1;68;6;2019; 
2022;      351715601;1;1;47;6;2020; 
2022;      351801401;1;1;76;4;2021; 
2022;      351906601;1;1;84;6;2021; 
2022;      352000401;1;1;68;2;2021; 
2022;      352310201;1;2;40;6;2017;4
2022;      352412101;1;2;78;11;2018; 
2022;      352500501;1;1;15;10;2020; 
2022;      352609901;1;2;68;3;2020; 
2022;      352706501;1;1;24;5;2021; 
2022;      352712601;1;2;84;8;2021; 
2022;      352911301;1;2;83;5;2022; 
2022;      353006301;1;2;72;6;2021; 
2022;      353013801;1;2;65;1;2021; 
2022;      353109001;1;1;61;1;2022; 
2022;      353215201;1;2;84;9;2019; 
2022;      353411101;1;1;37;2;2021; 
2022;      353414801;1;2;60;12;2019; 
2022;      353705001;1;1;67;7;2020; 
2022;      353800601;1;1;52;7;2020; 
2022;      353801101;1;1;86;5;2022; 
2022;      353805901;1;1;83;6;2020; 
2022;      353903701;1;1;68;2;2018; 
2022;      354000801;1;1;94;1;2018; 
2022;      354102101;1;2;81;5;2017; 
2022;      354116801;1;1;92;9;2019; 
2022;      354206701;1;2;37;8;2021;4
2022;      354510101;1;1;39;9;2020; 
2022;      354613801;1;2;48;12;2018;4
2022;      354614101;1;1;80;6;2021; 
2022;      354807601;1;1;62;6;2020; 
2022;      355100701;1;1;62;5;2021; 
2022;      355104101;1;1;83;1;2022; 
2022;      355205201;1;1;80;7;2020; 
2022;      355308901;1;2;71;5;2017; 
2022;      355309001;1;2;73;5;2019; 
2022;      355309101;1;2;72;4;2017; 
2022;      355503501;1;2;57;12;2021; 
2022;      355909001;1;2;76;6;2019; 
2022;      356012201;1;1;78;1;2019; 
2022;      356012201;2;1;48;2;2021; 
2022;      356016001;1;2;61;7;2021; 
2022;      356400301;1;1;55;5;2020; 
2022;      356409601;1;2;65;7;2020; 
2022;      356516601;1;1;74;10;2020; 
2022;      356608701;1;2;86;12;2020; 
2022;      356608701;2;1;49;12;2020; 
2022;      356803301;1;2;50;2;2021; 
2022;      356803301;2;1;47;2;2021; 
2022;      356804401;1;2;80;3;2021; 
2022;      356804401;2;2;39;7;2021;4
2022;      356810901;1;1;56;6;2021; 
2022;      356904601;1;2;30;11;2020;4
2022;      356906801;1;1;28;10;2021; 
2022;      356908601;1;1;84;9;2017; 
2022;      357004501;1;1;84;4;2022; 
2022;      357515701;1;1;49;5;2019; 
2022;      357515701;2;2;76;5;2021; 
2022;      357606301;1;1;59;5;2020; 
2022;      357701401;1;1;46;6;2020; 
2022;      357806201;1;2;58;6;2020; 
2022;      357806201;2;1;61;8;2020; 
2022;      357809601;1;2;60;5;2021; 
2022;      357810301;1;1;49;6;2017; 
2022;      357900701;1;1;28;9;2021; 
2022;      357913601;1;1;80;7;2020; 
2022;      358201701;1;2;24;5;2021;4
2022;      358207801;1;2;38;2;2017;4
2022;      358404101;1;2;80;5;2021; 
2022;      358600101;1;2;84;12;2020; 
2022;      358603901;1;2;81;10;2019; 
2022;      358704201;1;2;67;7;2019; 
2022;      358802301;1;2;71;8;2020; 
2022;      358803801;1;1;66;6;2020; 
2022;      358807101;1;1;70;2;2022; 
2022;      358813901;1;2;29;10;2018;2
2022;      359105701;1;2;67;10;2020; 
2022;      359210101;1;1;46;2;2021; 
2022;      359401301;1;1;22;11;2017; 
2022;      359510701;1;1;84;6;2021; 
2022;      359701601;1;2;73;3;2017; 
2022;      359706101;1;2;77;12;2021; 
2022;      359706102;1;2;79;12;2021; 
2022;      359707001;1;1;60;4;2017; 
2022;      359803201;1;1;36;8;2021; 
2022;      359812002;1;1;69;7;2020; 
2022;      359901501;1;2;95;12;2020; 
2022;      359905801;1;1;22;3;2022; 
2022;      360106601;1;2;80;8;2021; 
2022;      360112201;1;1;19;12;2017; 
2022;      360200101;1;2;44;4;2019;2
2022;      360402401;1;1;75;8;2017; 
2022;      360402401;2;2;93;12;2017; 
2022;      360403101;1;2;98;1;2020; 
2022;      360501101;1;1;53;4;2021; 
2022;      360509901;1;1;37;4;2021; 
2022;      360604601;1;1;80;5;2020; 
2022;      360610101;1;2;85;10;2021; 
2022;      360612801;1;1;35;12;2021; 
2022;      360700601;1;1;58;7;2019; 
2022;      360709201;1;1;60;10;2021; 
2022;      360803501;1;1;75;5;2019; 
2022;      360805101;1;1;61;7;2018; 
2022;      360912101;1;1;79;1;2022; 
2022;      360914001;1;1;90;4;2021; 
2022;      361002001;1;2;90;7;2018; 
2022;      361004401;1;2;90;3;2021; 
2022;      361006401;1;2;33;12;2020;4
2022;      361010301;1;1;77;1;2021; 
2022;      361106501;1;1;71;2;2022; 
2022;      361106701;1;1;94;1;2022; 
2022;      361200801;1;2;70;1;2017; 
2022;      361203301;1;1;89;5;2020; 
2022;      361212601;1;1;90;10;2021; 
2022;      361406301;1;1;49;5;2020; 
2022;      361409001;1;2;74;5;2021; 
2022;      361518401;1;1;14;10;2021; 
2022;      361906701;1;2;17;9;2020;4
2022;      362208401;1;1;74;1;2021; 
2022;      362405101;1;2;24;3;2021;4
2022;      362602101;1;1;65;7;2020; 
2022;      362709601;1;2;84;8;2021; 
2022;      362804901;1;2;54;3;2019; 
2022;      362805301;1;1;48;1;2019; 
2022;      362910801;1;2;78;1;2020; 
2022;      363007501;1;1;74;11;2019; 
2022;      363101001;1;2;57;6;2018; 
2022;      363300501;1;2;32;11;2018;4
2022;      363504501;1;1;65;11;2018; 
2022;      363504901;1;2;105;10;2021; 
2022;      363606901;1;1;40;2;2019; 
2022;      363900601;1;2;38;9;2017;4
2022;      364006201;1;2;62;1;2018; 
2022;      364610701;1;1;87;9;2020; 
2022;      365003001;1;1;66;8;2020; 
2022;      365102901;1;1;91;2;2017; 
2022;      365102901;2;2;82;5;2018; 
2022;      366101901;1;2;75;8;2020; 
2022;      366103901;1;2;86;4;2018; 
2022;      366201401;1;1;8;4;2017; 
2022;      366311001;1;1;75;3;2021; 
2022;      366311101;1;1;86;10;2017; 
2022;      366405201;1;2;0;4;2021; 
2022;      366500601;1;1;65;7;2021; 
2022;      366603201;1;1;52;9;2020; 
2022;      366808601;1;2;64;2;2018; 
2022;      367100101;1;1;43;3;2022; 
2022;      367102801;1;2;83;5;2021; 
2022;      367208101;1;2;33;6;2017;4
2022;      367211101;1;2;22;10;2018;4
2022;      367211101;2;2;47;1;2021;4
2022;      367310001;1;2;74;11;2020; 
2022;      367503801;1;2;54;5;2021; 
2022;      367700101;1;1;58;8;2021; 
2022;      367906901;1;2;54;4;2017; 
2022;      368005901;1;2;53;5;2021; 
2022;      368103501;1;2;99;7;2021; 
2022;      368103601;1;2;100;7;2021; 
2022;      368201901;1;2;33;10;2020;4
2022;      368204301;1;2;84;3;2018; 
2022;      368609401;1;1;76;10;2020; 
2022;      368708101;1;1;80;1;2020; 
2022;      368808201;1;2;77;3;2020; 
2022;      369302001;1;2;50;7;2020; 
2022;      369302001;2;1;89;12;2021; 
2022;      369303401;1;1;75;8;2021; 
2022;      369410101;1;1;68;4;2020; 
2022;      369514801;1;1;37;2;2018; 
2022;      369514801;2;2;64;12;2019; 
2022;      369606701;1;2;78;1;2018; 
2022;      369606701;2;1;95;10;2020; 
2022;      369609001;1;1;47;8;2020; 
2022;      369817501;1;1;61;9;2021; 
2022;      369901201;1;1;87;10;2018; 
2022;      369913601;1;2;51;5;2018; 
2022;      370103201;1;2;80;5;2021; 
2022;      370107601;1;1;83;3;2021; 
2022;      370312301;1;1;58;9;2020; 
2022;      370312401;1;2;1;4;2020; 
2022;      370405001;1;1;48;8;2020; 
2022;      370405001;2;1;55;8;2020; 
2022;      370605801;1;2;94;3;2022; 
2022;      370610901;1;1;80;6;2021; 
2022;      370909401;1;2;25;9;2020;4
2022;      371013301;1;2;72;3;2021; 
2022;      371103701;1;1;90;12;2020; 
2022;      371109901;1;2;56;8;2019; 
2022;      371303701;1;1;6;3;2019; 
2022;      371400201;1;2;87;1;2022; 
2022;      371406601;1;1;29;5;2017; 
2022;      371506101;1;1;59;8;2017; 
2022;      371605101;1;1;25;1;2017; 
2022;      371704201;1;2;41;8;2019;1
2022;      371902501;1;1;86;5;2017; 
2022;      371914701;1;1;80;4;2022; 
2022;      372009701;1;2;83;5;2019; 
2022;      372311101;1;2;66;7;2021; 
2022;      372409201;1;1;75;7;2019; 
2022;      372614001;1;2;73;7;2020; 
2022;      372705501;1;2;29;1;2020;4
2022;      372808601;1;1;58;2;2021; 
2022;      373004901;1;1;48;6;2018; 
2022;      373103901;1;1;60;11;2021; 
2022;      373410101;1;1;47;11;2020; 
2022;      373502701;1;1;79;1;2022; 
2022;      373608801;1;1;31;12;2021; 
2022;      373804901;1;1;38;4;2021; 
2022;      373807601;1;1;0;3;2021; 
2022;      373807601;2;1;93;6;2021; 
2022;      373910701;1;2;65;3;2018; 
2022;      374009201;1;1;55;9;2018; 
2022;      374110101;1;2;87;8;2018; 
2022;      374110701;1;2;63;9;2019; 
2022;      374204701;1;2;58;3;2021; 
2022;      374212701;1;2;29;10;2017;4
2022;      374410301;1;1;69;2;2020; 
2022;      374418401;1;1;88;11;2017; 
2022;      374418401;2;1;54;7;2018; 
2022;      374609101;1;2;87;9;2019; 
2022;      374700101;1;1;74;2;2020; 
2022;      374802101;1;1;44;5;2019; 
2022;      374903401;1;2;16;10;2021;4
2022;      375202801;1;2;70;6;2019; 
2022;      375203301;1;2;59;5;2021; 
2022;      375507501;1;1;24;4;2019; 
2022;      375700401;1;2;91;12;2021; 
2022;      375702701;1;1;83;2;2022; 
2022;      375808801;1;2;73;11;2021; 
2022;      376007001;1;1;84;1;2019; 
2022;      376007001;2;2;80;5;2020; 
2022;      376113201;1;1;83;4;2019; 
2022;      376221002;1;1;64;6;2019; 
2022;      376305801;1;1;74;8;2019; 
2022;      376310801;1;1;56;10;2019; 
2022;      376410901;1;1;63;9;2020; 
2022;      376805101;1;2;92;4;2017; 
2022;      376908301;1;2;49;6;2021;4
2022;      377613201;1;1;36;3;2020; 
2022;      377815601;1;1;59;2;2021; 
2022;      377903001;1;2;49;4;2021;4
2022;      377905101;1;1;57;6;2019; 
2022;      378009201;1;2;58;1;2022; 
2022;      378103001;1;2;46;1;2018;4
2022;      378405401;1;2;70;5;2020; 
2022;      378411901;1;1;37;6;2017; 
2022;      378501601;1;1;39;1;2019; 
2022;      378506301;1;1;81;7;2018; 
2022;      378507701;1;2;38;12;2018;4
2022;      378705101;1;2;60;6;2017; 
2022;      378711001;1;2;80;5;2018; 
2022;      378805601;1;1;73;3;2019; 
2022;      378807501;1;1;80;7;2017; 
2022;      378905501;1;1;21;5;2017; 
2022;      378905501;2;1;40;11;2018; 
2022;      379105501;1;1;56;2;2017; 
2022;      379202001;1;1;79;4;2021; 
2022;      379202201;1;2;64;3;2020; 
2022;      379706601;1;1;25;12;2021; 
2022;      379706901;1;1;78;2;2020; 
2022;      379808701;1;2;85;1;2022; 
2022;      379813101;1;2;53;1;2020; 
2022;      380103601;1;1;75;9;2020; 
2022;      380203101;1;1;84;10;2019; 
2022;      380208201;1;1;36;10;2020; 
2022;      380208501;1;1;72;4;2021; 
2022;      380300901;1;2;74;7;2017; 
2022;      380301401;1;2;94;7;2017; 
2022;      380304101;1;1;85;2;2021; 
2022;      380500401;1;2;19;8;2021;4
2022;      380706701;1;2;76;10;2020; 
2022;      380810001;1;2;87;8;2021; 
2022;      380900801;1;1;45;2;2021; 
2022;      380906901;1;2;21;6;2019;4
2022;      380918101;1;1;71;8;2020; 
2022;      381502101;1;2;82;7;2017; 
2022;      381602701;1;1;33;5;2019; 
2022;      381602901;1;2;0;3;2021; 
2022;      381704401;1;2;9;1;2021; 
2022;      381903301;1;2;85;7;2020; 
2022;      381906401;1;1;26;7;2021; 
2022;      381906501;1;2;74;11;2019; 
2022;      381906501;2;1;78;5;2021; 
2022;      381910101;1;2;91;6;2020; 
2022;      382004601;1;1;57;10;2017; 
2022;      382004901;1;1;74;5;2021; 
2022;      382016301;1;1;93;12;2017; 
2022;      382016301;2;2;63;6;2021; 
2022;      382205401;1;1;13;8;2022; 
2022;      382304401;1;1;19;6;2019; 
2022;      382306801;1;1;85;8;2020; 
2022;      382502301;1;1;84;7;2020; 
2022;      382900801;1;1;24;3;2021; 
2022;      383003601;1;2;90;7;2022; 
2022;      383200601;1;2;45;11;2018;4
2022;      383200801;1;1;70;3;2019; 
2022;      383200801;2;1;39;12;2021; 
2022;      383305001;1;2;78;7;2020; 
2022;      383305401;1;1;69;3;2020; 
2022;      383305401;2;2;68;2;2021; 
2022;      383307001;1;2;34;9;2020;4
2022;      383407501;1;1;49;3;2020; 
2022;      383417501;1;2;86;5;2017; 
2022;      383503201;1;1;59;2;2020; 
2022;      383603601;1;2;90;8;2020; 
2022;      383607601;1;2;84;5;2020; 
2022;      383802201;1;1;78;8;2021; 
2022;      383810301;1;1;67;12;2018; 
2022;      383905501;1;1;69;4;2021; 
2022;      384005701;1;2;70;12;2021; 
2022;      384005701;2;2;36;10;2022;4
2022;      384102101;1;2;84;4;2020; 
2022;      384300901;1;2;29;10;2017;4
2022;      384500101;1;1;0;6;2018; 
2022;      384611801;1;1;65;8;2020; 
2022;      384802801;1;1;7;5;2017; 
2022;      385004101;1;1;85;4;2021; 
2022;      385106401;1;1;85;9;2021; 
2022;      385202301;1;2;78;11;2021; 
2022;      385305401;1;2;66;5;2018; 
2022;      385409901;1;1;88;7;2020; 
2022;      385411201;1;1;84;9;2020; 
2022;      385504301;1;1;61;6;2021; 
2022;      385504801;1;1;69;2;2022; 
2022;      385608301;1;1;73;12;2019; 
2022;      385708001;1;2;96;10;2021; 
2022;      385811401;1;2;35;4;2022;4
2022;      385909101;1;1;77;12;2021; 
2022;      386101101;1;1;56;2;2021; 
2022;      386201401;1;1;87;2;2022; 
2022;      386206701;1;1;79;12;2020; 
2022;      386208501;1;1;83;8;2018; 
2022;      386406101;1;1;42;10;2021; 
2022;      386409401;1;1;63;11;2020; 
2022;      386512101;1;1;44;6;2021; 
2022;      386903301;1;1;57;9;2017; 
2022;      387003701;1;1;58;6;2020; 
2022;      387004301;1;1;57;6;2020; 
2022;      387105201;1;2;62;6;2021; 
2022;      387200601;1;1;23;5;2021; 
2022;      387400301;1;2;59;6;2020; 
2022;      387605601;1;1;46;8;2022; 
2022;      387700201;1;1;65;1;2022; 
2022;      387707701;1;1;28;7;2018; 
2022;      388103701;1;2;57;9;2019; 
2022;      388202901;1;1;64;2;2022; 
2022;      388307601;1;1;76;3;2021; 
2022;      388308501;1;1;65;5;2021; 
2022;      388402101;1;2;84;9;2022; 
2022;      388601601;1;2;0;7;2018; 
2022;      388803901;1;2;95;6;2022; 
2022;      388910701;1;2;87;3;2021; 
2022;      389008601;1;1;64;4;2022; 
2022;      389008901;1;2;52;7;2021; 
2022;      389104601;1;1;54;6;2020; 
2022;      389108801;1;1;1;12;2017; 
2022;      389202301;1;1;70;4;2021; 
2022;      389301101;1;2;98;6;2020; 
2022;      389702701;1;2;47;7;2017;4
2022;      389912301;1;2;60;11;2017; 
2022;      390100101;1;1;22;9;2017; 
2022;      390209301;1;1;72;5;2017; 
2022;      390505001;1;1;84;9;2017; 
2022;      390612101;1;1;100;3;2020; 
2022;      390703901;1;1;55;2;2018; 
2022;      390800401;1;2;97;2;2022; 
2022;      390800501;1;1;79;3;2019; 
2022;      390906201;1;1;19;7;2018; 
2022;      391100201;1;1;87;6;2021; 
2022;      391101101;1;1;38;12;2019; 
2022;      391101101;2;2;45;12;2019;4
2022;      391103201;1;1;62;3;2021; 
2022;      391106201;1;1;82;9;2020; 
2022;      391303501;1;1;45;1;2020; 
2022;      391416301;1;1;62;8;2020; 
2022;      391502401;1;2;93;1;2022; 
2022;      391507301;1;1;67;3;2022; 
2022;      391807001;1;2;89;1;2019; 
2022;      391811501;1;2;77;9;2019; 
2022;      392010101;1;2;34;8;2021;4
2022;      392103701;1;2;94;8;2021; 
2022;      392207201;1;1;72;4;2021; 
2022;      392511801;1;1;73;2;2020; 
2022;      392603001;1;1;79;6;2020; 
2022;      392615701;1;2;62;5;2020; 
2022;      392803201;1;2;59;11;2020; 
2022;      392803601;1;1;66;6;2020; 
2022;      392808201;1;2;68;11;2021; 
2022;      392819101;1;1;84;9;2019; 
2022;      392903001;1;2;73;3;2021; 
2022;      392903001;2;1;93;8;2021; 
2022;      392904502;1;2;62;3;2021; 
2022;      393305801;1;2;63;7;2021; 
2022;      393413401;1;1;93;7;2022; 
2022;      393601901;1;2;65;7;2019; 
2022;      393703101;1;1;75;8;2018; 
2022;      394007501;1;1;65;6;2021; 
2022;      394103801;1;2;56;3;2018; 
2022;      394107801;1;1;26;6;2020; 
2022;      394303101;1;2;0;4;2018; 
2022;      394306301;1;1;80;1;2019; 
2022;      394401001;1;1;32;3;2017; 
2022;      394402101;1;2;46;3;2021;4
2022;      394405801;1;2;61;11;2021; 
2022;      394406201;1;1;78;4;2021; 
2022;      394601701;1;2;54;12;2021; 
2022;      394707701;1;1;57;12;2019; 
2022;      394711801;1;2;95;2;2017; 
2022;      394713001;1;2;73;7;2022; 
2022;      394713101;1;2;78;7;2022; 
2022;      394904701;1;2;74;9;2019; 
2022;      395000301;1;1;79;7;2021; 
2022;      395000301;2;2;76;11;2021; 
2022;      395004401;1;2;51;11;2019; 
2022;      395112001;1;1;66;5;2018; 
2022;      395205201;1;1;54;6;2022; 
2022;      395207501;1;2;2;9;2020; 
2022;      395303501;1;2;85;1;2021; 
2022;      395407001;1;2;73;9;2019; 
2022;      395705101;1;2;50;11;2020; 
2022;      395800501;1;1;60;8;2020; 
2022;      395802601;1;1;87;9;2018; 
2022;      395906001;1;2;74;12;2019; 
2022;      396003701;1;1;44;7;2021; 
2022;      396905601;1;2;83;1;2021; 
2022;      397101701;1;2;54;6;2019; 
2022;      397106301;1;1;75;6;2021; 
2022;      397114801;1;2;64;4;2019; 
2022;      397601401;1;2;69;1;2021; 
2022;      397611101;1;2;68;3;2017; 
2022;      397902301;1;1;70;11;2017; 
2022;      397906501;1;1;36;11;2021; 
2022;      397910601;1;1;45;4;2022; 
2022;      398400201;1;2;0;6;2018; 
2022;      398700301;1;1;63;12;2021; 
2022;      398701901;1;1;64;3;2018; 
2022;      398801301;1;1;70;4;2020; 
2022;      398801601;1;1;54;7;2021; 
2022;      398804601;1;2;47;7;2021;4
2022;      398902901;1;2;84;8;2017; 
2022;      398902901;2;1;94;10;2021; 
2022;      398910902;1;1;0;5;2020; 
2022;      399005201;1;1;33;7;2020; 
2022;      399005201;2;1;59;8;2021; 
2022;      399014101;1;2;60;4;2021; 
2022;      399101801;1;2;75;4;2020; 
2022;      399103901;1;1;85;1;2021; 
2022;      399105201;1;2;56;1;2020; 
2022;      399800601;1;2;56;6;2018; 
2022;      399800601;2;1;96;6;2020; 
2022;      399800801;1;1;28;3;2022; 
2022;      399804101;1;2;63;10;2022; 
2022;      399804101;2;1;69;11;2022; 
2022;      400503701;1;1;46;5;2021; 
2022;      400506601;1;2;35;5;2017;4
2022;      400506701;1;2;33;5;2017;4
2022;      400812201;1;2;63;11;2020; 
2022;      401209801;1;2;84;12;2017; 
2022;      401210201;1;2;80;1;2019; 
2022;      401607901;1;1;80;10;2017; 
2022;      401814201;1;2;83;10;2022; 
2022;      401912201;1;1;93;3;2021; 
2022;      402012301;1;2;71;3;2022; 
2022;      402101001;1;2;57;6;2018; 
2022;      402300901;1;1;76;1;2022; 
2022;      402307401;1;1;80;1;2021; 
2022;      402501201;1;1;89;12;2018; 
2022;      402503501;1;2;30;2;2022;4
2022;      402504001;1;2;63;3;2019; 
2022;      402510501;1;1;86;1;2021; 
2022;      402510901;1;1;66;11;2021; 
2022;      402603801;1;2;62;9;2019; 
2022;      402711101;1;1;85;9;2022; 
2022;      402714901;1;2;87;11;2021; 
2022;      402811401;1;2;85;7;2018; 
2022;      402812901;1;2;65;8;2020; 
2022;      403011501;1;2;54;5;2020; 
2022;      403205101;1;2;75;6;2021; 
2022;      403305101;1;2;45;2;2018;4
2022;      403305101;2;2;93;6;2021; 
2022;      403409002;1;1;47;4;2021; 
2022;      403504201;1;2;83;5;2018; 
2022;      403701701;1;2;105;7;2021; 
2022;      403801201;1;2;63;9;2021; 
2022;      403809902;1;1;71;1;2021; 
2022;      403813501;1;1;39;1;2022; 
2022;      403900701;1;2;97;9;2021; 
2022;      403907701;1;2;73;4;2017; 
2022;      403908401;1;1;64;5;2020; 
2022;      403912501;1;1;93;8;2021; 
